Cites,Year,Publisher,CitesPerYear,AuthorCount,Age,"""SEI""?","""cathode""?","""anode""?","""efficiency""?","""electrode""?"
241,2015,Elsevier,48.2,1,5,TRUE,FALSE,TRUE,FALSE,FALSE
236,2015,Elsevier,47.2,2,5,FALSE,FALSE,FALSE,TRUE,FALSE
233,2015,Wiley Online Library,46.6,5,5,FALSE,FALSE,FALSE,FALSE,FALSE
229,2015,Elsevier,45.8,3,5,FALSE,FALSE,FALSE,FALSE,TRUE
225,2015,ACS Publications,45,6,5,FALSE,FALSE,TRUE,FALSE,FALSE
220,2015,pubs.rsc.org,44,2,5,FALSE,FALSE,FALSE,FALSE,FALSE
205,2015,pubs.rsc.org,41,2,5,FALSE,FALSE,FALSE,FALSE,FALSE
198,2015,Elsevier,39.6,3,5,FALSE,FALSE,FALSE,FALSE,FALSE
198,2015,ACS Publications,39.6,3,5,TRUE,FALSE,TRUE,FALSE,FALSE
195,2015,Elsevier,39,4,5,TRUE,FALSE,FALSE,FALSE,FALSE
187,2015,ACS Publications,37.4,6,5,TRUE,FALSE,FALSE,FALSE,TRUE
185,2015,pubs.rsc.org,37,5,5,TRUE,TRUE,TRUE,FALSE,FALSE
183,2015,nature.com,36.6,8,5,FALSE,FALSE,FALSE,FALSE,TRUE
182,2015,Elsevier,36.4,5,5,TRUE,FALSE,FALSE,FALSE,FALSE
178,2015,ACS Publications,35.6,6,5,TRUE,FALSE,FALSE,FALSE,FALSE
177,2015,nature.com,35.4,8,5,FALSE,FALSE,FALSE,FALSE,FALSE
176,2015,pubs.rsc.org,35.2,7,5,TRUE,FALSE,TRUE,TRUE,FALSE
175,2015,Elsevier,35,5,5,TRUE,FALSE,TRUE,FALSE,FALSE
171,2015,Elsevier,34.2,7,5,FALSE,FALSE,FALSE,FALSE,FALSE
170,2015,ACS Publications,34,6,5,TRUE,FALSE,FALSE,FALSE,TRUE
168,2015,pubs.rsc.org,33.6,3,5,FALSE,TRUE,FALSE,FALSE,FALSE
164,2015,Wiley Online Library,32.8,5,5,FALSE,FALSE,TRUE,FALSE,FALSE
152,2015,nature.com,30.4,3,5,FALSE,FALSE,FALSE,FALSE,FALSE
150,2015,Elsevier,30,4,5,FALSE,FALSE,FALSE,FALSE,FALSE
147,2015,pubs.rsc.org,29.4,7,5,FALSE,FALSE,TRUE,FALSE,FALSE
145,2015,Elsevier,29,3,5,FALSE,FALSE,FALSE,FALSE,FALSE
144,2015,Elsevier,28.8,5,5,TRUE,FALSE,FALSE,FALSE,TRUE
140,2015,iopscience.iop.org,28,4,5,TRUE,FALSE,TRUE,FALSE,TRUE
139,2015,Elsevier,27.8,4,5,FALSE,FALSE,FALSE,FALSE,FALSE
138,2015,iopscience.iop.org,27.6,2,5,TRUE,FALSE,FALSE,FALSE,TRUE
137,2015,Elsevier,27.4,4,5,FALSE,FALSE,FALSE,FALSE,TRUE
136,2015,pubs.rsc.org,27.2,2,5,TRUE,FALSE,FALSE,FALSE,TRUE
135,2015,ieeexplore.ieee.org,27,3,5,FALSE,FALSE,FALSE,FALSE,FALSE
133,2015,Elsevier,26.6,5,5,TRUE,FALSE,TRUE,TRUE,FALSE
132,2015,Elsevier,26.4,4,5,FALSE,FALSE,FALSE,FALSE,FALSE
130,2015,ACS Publications,26,6,5,FALSE,FALSE,TRUE,FALSE,FALSE
129,2015,iopscience.iop.org,25.8,3,5,FALSE,FALSE,FALSE,FALSE,FALSE
129,2015,pubs.rsc.org,25.8,6,5,FALSE,FALSE,TRUE,FALSE,TRUE
129,2015,Elsevier,25.8,7,5,TRUE,FALSE,FALSE,FALSE,TRUE
127,2015,Wiley Online Library,25.4,6,5,FALSE,FALSE,FALSE,FALSE,FALSE
126,2015,Elsevier,25.2,5,5,FALSE,FALSE,FALSE,FALSE,FALSE
125,2015,Wiley Online Library,25,4,5,FALSE,FALSE,FALSE,FALSE,FALSE
125,2015,Elsevier,25,7,5,FALSE,FALSE,FALSE,FALSE,FALSE
123,2015,Elsevier,24.6,3,5,FALSE,FALSE,FALSE,FALSE,FALSE
123,2015,ACS Publications,24.6,4,5,TRUE,FALSE,FALSE,FALSE,FALSE
121,2015,Elsevier,24.2,4,5,FALSE,FALSE,FALSE,FALSE,TRUE
120,2015,Elsevier,24,7,5,FALSE,FALSE,TRUE,FALSE,FALSE
120,2015,ACS Publications,24,6,5,FALSE,FALSE,FALSE,FALSE,FALSE
120,2015,Wiley Online Library,24,7,5,FALSE,FALSE,FALSE,FALSE,FALSE
119,2015,researchgate.net,23.8,5,5,FALSE,FALSE,FALSE,FALSE,FALSE
118,2015,Elsevier,23.6,3,5,FALSE,FALSE,FALSE,FALSE,FALSE
118,2015,Wiley Online Library,23.6,6,5,TRUE,FALSE,FALSE,FALSE,TRUE
117,2015,Elsevier,23.4,6,5,FALSE,TRUE,FALSE,FALSE,FALSE
117,2015,Elsevier,23.4,5,5,TRUE,FALSE,FALSE,FALSE,FALSE
116,2015,Elsevier,23.2,3,5,FALSE,FALSE,FALSE,FALSE,TRUE
116,2015,Elsevier,23.2,8,5,FALSE,FALSE,FALSE,FALSE,TRUE
115,2015,Elsevier,23,5,5,FALSE,FALSE,FALSE,FALSE,FALSE
114,2015,Elsevier,22.8,4,5,TRUE,FALSE,FALSE,FALSE,FALSE
113,2015,Elsevier,22.6,6,5,FALSE,FALSE,FALSE,FALSE,FALSE
113,2015,Elsevier,22.6,6,5,TRUE,FALSE,FALSE,FALSE,FALSE
112,2015,books.google.com,22.4,1,5,FALSE,FALSE,FALSE,FALSE,FALSE
110,2015,ACS Publications,22,7,5,FALSE,FALSE,TRUE,FALSE,FALSE
110,2015,Elsevier,22,7,5,FALSE,FALSE,FALSE,FALSE,FALSE
110,2015,pubs.rsc.org,22,7,5,FALSE,FALSE,TRUE,FALSE,FALSE
110,2015,Wiley Online Library,22,3,5,TRUE,FALSE,TRUE,FALSE,FALSE
109,2015,Wiley Online Library,21.8,7,5,FALSE,FALSE,TRUE,FALSE,FALSE
109,2015,ACS Publications,21.8,7,5,FALSE,FALSE,FALSE,TRUE,FALSE
109,2015,ieeexplore.ieee.org,21.8,5,5,FALSE,FALSE,FALSE,FALSE,FALSE
109,2015,Elsevier,21.8,4,5,TRUE,FALSE,FALSE,FALSE,TRUE
109,2015,Wiley Online Library,21.8,6,5,TRUE,FALSE,FALSE,FALSE,FALSE
108,2015,pubs.rsc.org,21.6,7,5,FALSE,FALSE,TRUE,FALSE,FALSE
106,2015,Wiley Online Library,21.2,5,5,FALSE,FALSE,TRUE,FALSE,FALSE
106,2015,Wiley Online Library,21.2,6,5,FALSE,TRUE,TRUE,FALSE,FALSE
106,2015,ACS Publications,21.2,3,5,TRUE,FALSE,FALSE,FALSE,TRUE
105,2015,ieeexplore.ieee.org,21,3,5,FALSE,FALSE,FALSE,FALSE,FALSE
105,2015,pubs.rsc.org,21,4,5,TRUE,FALSE,TRUE,FALSE,FALSE
105,2015,pubs.rsc.org,21,7,5,TRUE,FALSE,TRUE,FALSE,FALSE
104,2015,pubs.rsc.org,20.8,4,5,TRUE,FALSE,FALSE,FALSE,FALSE
102,2015,ACS Publications,20.4,6,5,TRUE,FALSE,TRUE,FALSE,FALSE
100,2015,ACS Publications,20,4,5,FALSE,FALSE,FALSE,FALSE,FALSE
100,2015,Elsevier,20,5,5,FALSE,FALSE,FALSE,FALSE,FALSE
99,2015,Elsevier,19.8,3,5,FALSE,TRUE,FALSE,FALSE,FALSE
99,2015,Elsevier,19.8,4,5,FALSE,FALSE,FALSE,FALSE,FALSE
99,2015,Elsevier,19.8,6,5,TRUE,FALSE,TRUE,FALSE,FALSE
97,2015,iopscience.iop.org,19.4,5,5,TRUE,FALSE,TRUE,FALSE,TRUE
97,2015,pubs.rsc.org,19.4,2,5,TRUE,FALSE,TRUE,TRUE,FALSE
96,2015,Elsevier,19.2,3,5,FALSE,FALSE,FALSE,FALSE,FALSE
96,2015,books.google.com,19.2,2,5,FALSE,FALSE,FALSE,FALSE,FALSE
95,2015,Elsevier,19,2,5,FALSE,FALSE,FALSE,FALSE,FALSE
91,2015,ACS Publications,18.2,7,5,FALSE,FALSE,TRUE,FALSE,FALSE
87,2015,pubs.rsc.org,17.4,7,5,TRUE,FALSE,TRUE,FALSE,TRUE
84,2015,ACS Publications,16.8,7,5,TRUE,TRUE,FALSE,FALSE,TRUE
84,2015,Wiley Online Library,16.8,7,5,TRUE,FALSE,FALSE,FALSE,FALSE
83,2015,ACS Publications,16.6,5,5,TRUE,FALSE,TRUE,FALSE,FALSE
81,2015,pubs.rsc.org,16.2,6,5,TRUE,FALSE,FALSE,TRUE,FALSE
81,2015,Elsevier,16.2,8,5,TRUE,FALSE,FALSE,FALSE,TRUE
81,2015,pubs.rsc.org,16.2,5,5,TRUE,FALSE,FALSE,FALSE,TRUE
81,2015,ACS Publications,16.2,3,5,TRUE,FALSE,FALSE,FALSE,TRUE
80,2015,nature.com,16,7,5,FALSE,FALSE,FALSE,FALSE,FALSE
79,2015,ACS Publications,15.8,5,5,TRUE,FALSE,TRUE,FALSE,FALSE
79,2015,ACS Publications,15.8,7,5,TRUE,FALSE,TRUE,TRUE,TRUE
76,2015,ACS Publications,15.2,4,5,TRUE,FALSE,TRUE,FALSE,FALSE
75,2015,Elsevier,15,2,5,TRUE,FALSE,TRUE,FALSE,FALSE
75,2015,pubs.rsc.org,15,6,5,TRUE,FALSE,FALSE,FALSE,TRUE
69,2015,ACS Publications,13.8,5,5,TRUE,TRUE,FALSE,FALSE,FALSE
69,2015,eng.uwo.ca,13.8,5,5,TRUE,TRUE,FALSE,FALSE,FALSE
69,2015,ACS Publications,13.8,4,5,TRUE,FALSE,FALSE,FALSE,FALSE
68,2015,ACS Publications,13.6,7,5,FALSE,FALSE,FALSE,FALSE,FALSE
67,2015,pubs.rsc.org,13.4,5,5,TRUE,FALSE,TRUE,FALSE,TRUE
66,2015,pubs.rsc.org,13.2,6,5,TRUE,FALSE,TRUE,FALSE,FALSE
66,2015,ACS Publications,13.2,4,5,TRUE,FALSE,FALSE,FALSE,FALSE
64,2015,ACS Publications,12.8,6,5,FALSE,FALSE,FALSE,FALSE,FALSE
64,2015,iopscience.iop.org,12.8,2,5,TRUE,FALSE,FALSE,FALSE,FALSE
64,2015,iopscience.iop.org,12.8,3,5,TRUE,FALSE,TRUE,FALSE,TRUE
63,2015,Elsevier,12.6,4,5,FALSE,FALSE,FALSE,FALSE,FALSE
61,2015,pubs.rsc.org,12.2,7,5,FALSE,FALSE,TRUE,FALSE,FALSE
61,2015,pubs.rsc.org,12.2,6,5,TRUE,FALSE,TRUE,FALSE,FALSE
61,2015,Elsevier,12.2,5,5,TRUE,FALSE,FALSE,FALSE,FALSE
60,2015,Elsevier,12,6,5,FALSE,FALSE,TRUE,FALSE,FALSE
60,2015,Elsevier,12,4,5,TRUE,FALSE,FALSE,FALSE,FALSE
60,2015,ACS Publications,12,4,5,TRUE,FALSE,FALSE,FALSE,FALSE
59,2015,Wiley Online Library,11.8,3,5,TRUE,FALSE,FALSE,FALSE,FALSE
57,2015,iopscience.iop.org,11.4,5,5,TRUE,FALSE,FALSE,FALSE,TRUE
57,2015,Wiley Online Library,11.4,5,5,TRUE,FALSE,FALSE,TRUE,TRUE
56,2015,iopscience.iop.org,11.2,4,5,TRUE,TRUE,TRUE,FALSE,FALSE
56,2015,Elsevier,11.2,5,5,TRUE,FALSE,TRUE,FALSE,FALSE
55,2015,Elsevier,11,5,5,FALSE,FALSE,TRUE,FALSE,FALSE
55,2015,ieeexplore.ieee.org,11,5,5,FALSE,FALSE,FALSE,FALSE,FALSE
55,2015,ACS Publications,11,7,5,TRUE,FALSE,TRUE,FALSE,FALSE
55,2015,pubs.rsc.org,11,3,5,TRUE,FALSE,FALSE,FALSE,TRUE
53,2015,Elsevier,10.6,5,5,FALSE,FALSE,FALSE,FALSE,FALSE
53,2015,Elsevier,10.6,4,5,FALSE,TRUE,FALSE,FALSE,FALSE
53,2015,Elsevier,10.6,5,5,FALSE,FALSE,FALSE,FALSE,FALSE
53,2015,iopscience.iop.org,10.6,3,5,TRUE,FALSE,FALSE,FALSE,FALSE
52,2015,pubs.rsc.org,10.4,5,5,TRUE,FALSE,FALSE,FALSE,FALSE
51,2015,Elsevier,10.2,5,5,FALSE,TRUE,FALSE,FALSE,TRUE
51,2015,Elsevier,10.2,6,5,FALSE,TRUE,TRUE,FALSE,FALSE
50,2015,iopscience.iop.org,10,5,5,TRUE,FALSE,FALSE,FALSE,TRUE
50,2015,pubs.rsc.org,10,4,5,TRUE,FALSE,FALSE,FALSE,FALSE
50,2015,pubs.rsc.org,10,5,5,TRUE,FALSE,TRUE,FALSE,FALSE
49,2015,Elsevier,9.8,6,5,FALSE,FALSE,TRUE,FALSE,FALSE
48,2015,Elsevier,9.6,6,5,FALSE,FALSE,TRUE,FALSE,FALSE
48,2015,ieeexplore.ieee.org,9.6,5,5,FALSE,FALSE,FALSE,FALSE,FALSE
48,2015,ACS Publications,9.6,5,5,FALSE,FALSE,FALSE,FALSE,FALSE
47,2015,Wiley Online Library,9.4,7,5,FALSE,FALSE,FALSE,FALSE,TRUE
47,2015,Elsevier,9.4,7,5,FALSE,TRUE,FALSE,FALSE,FALSE
47,2015,Wiley Online Library,9.4,4,5,TRUE,TRUE,FALSE,FALSE,FALSE
46,2015,Elsevier,9.2,8,5,FALSE,FALSE,FALSE,FALSE,FALSE
46,2015,pubs.rsc.org,9.2,8,5,FALSE,FALSE,TRUE,FALSE,TRUE
45,2015,ieeexplore.ieee.org,9,2,5,FALSE,FALSE,FALSE,TRUE,FALSE
45,2015,pubs.rsc.org,9,6,5,FALSE,FALSE,TRUE,FALSE,FALSE
45,2015,iopscience.iop.org,9,5,5,TRUE,FALSE,FALSE,FALSE,TRUE
45,2015,pubs.rsc.org,9,9,5,TRUE,FALSE,TRUE,FALSE,TRUE
45,2015,ACS Publications,9,3,5,TRUE,FALSE,TRUE,FALSE,FALSE
44,2015,Elsevier,8.8,5,5,FALSE,FALSE,FALSE,FALSE,FALSE
44,2015,pubs.rsc.org,8.8,6,5,TRUE,FALSE,TRUE,FALSE,TRUE
43,2015,iopscience.iop.org,8.6,4,5,FALSE,FALSE,FALSE,FALSE,TRUE
43,2015,ACS Publications,8.6,5,5,TRUE,TRUE,FALSE,FALSE,FALSE
43,2015,ACS Publications,8.6,7,5,TRUE,FALSE,FALSE,FALSE,FALSE
43,2015,pubs.rsc.org,8.6,6,5,TRUE,FALSE,TRUE,FALSE,FALSE
42,2015,ACS Publications,8.4,6,5,FALSE,FALSE,TRUE,FALSE,TRUE
42,2015,Elsevier,8.4,6,5,TRUE,FALSE,FALSE,FALSE,FALSE
42,2015,ACS Publications,8.4,5,5,FALSE,FALSE,TRUE,FALSE,FALSE
42,2015,ACS Publications,8.4,4,5,TRUE,TRUE,FALSE,FALSE,FALSE
42,2015,science.sciencemag.org,8.4,2,5,TRUE,FALSE,TRUE,FALSE,FALSE
42,2015,pubs.rsc.org,8.4,6,5,TRUE,FALSE,TRUE,FALSE,FALSE
42,2015,Elsevier,8.4,6,5,TRUE,FALSE,FALSE,FALSE,TRUE
41,2015,pubs.rsc.org,8.2,3,5,FALSE,FALSE,FALSE,FALSE,FALSE
41,2015,ACS Publications,8.2,5,5,TRUE,FALSE,FALSE,FALSE,FALSE
40,2015,Google Patents,8,2,5,FALSE,FALSE,FALSE,FALSE,TRUE
40,2015,ACS Publications,8,5,5,TRUE,FALSE,FALSE,FALSE,FALSE
39,2015,Springer,7.8,2,5,FALSE,FALSE,TRUE,FALSE,FALSE
39,2015,Elsevier,7.8,4,5,FALSE,FALSE,TRUE,FALSE,FALSE
39,2015,Elsevier,7.8,3,5,FALSE,FALSE,FALSE,FALSE,FALSE
37,2015,Elsevier,7.4,6,5,TRUE,FALSE,TRUE,FALSE,FALSE
36,2015,Elsevier,7.2,8,5,FALSE,FALSE,FALSE,FALSE,FALSE
36,2015,ACS Publications,7.2,5,5,TRUE,FALSE,FALSE,FALSE,TRUE
35,2015,Wiley Online Library,7,2,5,FALSE,TRUE,FALSE,FALSE,FALSE
35,2015,pubs.rsc.org,7,3,5,TRUE,FALSE,FALSE,FALSE,FALSE
30,2015,Google Patents,6,4,5,FALSE,FALSE,FALSE,FALSE,FALSE
30,2015,Elsevier,6,3,5,TRUE,FALSE,TRUE,FALSE,FALSE
26,2015,publications.lib.chalmers.se,5.2,1,5,FALSE,FALSE,FALSE,FALSE,FALSE
19,2015,iopscience.iop.org,3.8,3,5,TRUE,FALSE,TRUE,FALSE,FALSE
18,2015,Google Patents,3.6,4,5,FALSE,FALSE,FALSE,FALSE,TRUE
18,2015,Google Patents,3.6,1,5,TRUE,FALSE,FALSE,FALSE,FALSE
17,2015,Elsevier,3.4,3,5,TRUE,FALSE,FALSE,FALSE,FALSE
16,2015,Wiley Online Library,3.2,4,5,TRUE,FALSE,FALSE,FALSE,FALSE
13,2015,Wiley Online Library,2.6,3,5,TRUE,FALSE,TRUE,FALSE,FALSE
8,2015,Elsevier,1.6,5,5,TRUE,FALSE,TRUE,FALSE,FALSE
7,2015,koreascience.or.kr,1.4,2,5,FALSE,FALSE,FALSE,FALSE,FALSE
4,2015,Google Patents,0.8,3,5,FALSE,FALSE,FALSE,FALSE,FALSE
4,2015,Google Patents,0.8,5,5,FALSE,FALSE,FALSE,FALSE,TRUE
3,2015,ieeexplore.ieee.org,0.6,3,5,TRUE,FALSE,TRUE,FALSE,FALSE
0,2015,researchgate.net,0,5,5,TRUE,FALSE,FALSE,FALSE,TRUE
1631,2016,nature.com,407.75,2,4,FALSE,FALSE,FALSE,FALSE,FALSE
793,2016,Wiley Online Library,198.25,5,4,TRUE,FALSE,TRUE,FALSE,FALSE
773,2016,iopscience.iop.org,193.25,1,4,FALSE,FALSE,FALSE,FALSE,FALSE
704,2016,Wiley Online Library,176,4,4,TRUE,FALSE,TRUE,FALSE,FALSE
595,2016,Elsevier,148.75,6,4,TRUE,FALSE,TRUE,FALSE,FALSE
588,2016,nature.com,147,4,4,TRUE,FALSE,TRUE,FALSE,FALSE
503,2016,Wiley Online Library,125.75,5,4,TRUE,FALSE,FALSE,FALSE,FALSE
493,2016,Wiley Online Library,123.25,6,4,FALSE,FALSE,TRUE,FALSE,FALSE
414,2016,nature.com,103.5,6,4,TRUE,FALSE,TRUE,FALSE,FALSE
393,2016,Wiley Online Library,98.25,5,4,TRUE,FALSE,FALSE,FALSE,FALSE
393,2016,Wiley Online Library,98.25,7,4,TRUE,FALSE,TRUE,FALSE,FALSE
373,2016,Elsevier,93.25,3,4,FALSE,FALSE,FALSE,FALSE,FALSE
357,2016,ACS Publications,89.25,7,4,TRUE,FALSE,TRUE,FALSE,FALSE
346,2016,Elsevier,86.5,5,4,FALSE,FALSE,FALSE,FALSE,FALSE
339,2016,ACS Publications,84.75,7,4,FALSE,FALSE,FALSE,FALSE,FALSE
330,2016,nature.com,82.5,4,4,TRUE,FALSE,TRUE,FALSE,FALSE
320,2016,nature.com,80,5,4,FALSE,FALSE,FALSE,FALSE,FALSE
310,2016,pubs.rsc.org,77.5,3,4,FALSE,FALSE,FALSE,FALSE,TRUE
303,2016,Wiley Online Library,75.75,7,4,FALSE,FALSE,FALSE,FALSE,TRUE
291,2016,iopscience.iop.org,72.75,5,4,FALSE,TRUE,FALSE,FALSE,FALSE
272,2016,ieeexplore.ieee.org,68,5,4,FALSE,FALSE,FALSE,FALSE,FALSE
272,2016,Wiley Online Library,68,6,4,FALSE,FALSE,TRUE,FALSE,FALSE
267,2016,nature.com,66.75,7,4,FALSE,FALSE,FALSE,FALSE,FALSE
267,2016,Elsevier,66.75,4,4,FALSE,TRUE,TRUE,FALSE,TRUE
267,2016,pubs.rsc.org,66.75,4,4,TRUE,FALSE,TRUE,FALSE,FALSE
262,2016,Wiley Online Library,65.5,8,4,TRUE,FALSE,FALSE,FALSE,FALSE
261,2016,ACS Publications,65.25,7,4,FALSE,FALSE,FALSE,FALSE,FALSE
254,2016,ACS Publications,63.5,6,4,FALSE,FALSE,FALSE,FALSE,TRUE
247,2016,Wiley Online Library,61.75,5,4,FALSE,FALSE,TRUE,FALSE,TRUE
223,2016,Wiley Online Library,55.75,8,4,FALSE,FALSE,FALSE,FALSE,FALSE
223,2016,Wiley Online Library,55.75,4,4,FALSE,FALSE,TRUE,FALSE,FALSE
223,2016,Wiley Online Library,55.75,4,4,TRUE,FALSE,FALSE,FALSE,FALSE
216,2016,Wiley Online Library,54,7,4,TRUE,FALSE,FALSE,FALSE,TRUE
199,2016,ACS Publications,49.75,6,4,FALSE,TRUE,TRUE,TRUE,FALSE
197,2016,iopscience.iop.org,49.25,5,4,FALSE,FALSE,FALSE,FALSE,FALSE
196,2016,ACS Publications,49,7,4,TRUE,FALSE,FALSE,FALSE,FALSE
188,2016,pubs.rsc.org,47,5,4,FALSE,TRUE,TRUE,FALSE,FALSE
186,2016,Wiley Online Library,46.5,5,4,TRUE,FALSE,FALSE,FALSE,FALSE
166,2016,Elsevier,41.5,5,4,FALSE,FALSE,FALSE,FALSE,FALSE
163,2016,Elsevier,40.75,5,4,TRUE,FALSE,TRUE,FALSE,FALSE
162,2016,Elsevier,40.5,6,4,FALSE,FALSE,FALSE,FALSE,FALSE
159,2016,ACS Publications,39.75,4,4,FALSE,FALSE,TRUE,FALSE,FALSE
158,2016,Wiley Online Library,39.5,5,4,TRUE,FALSE,FALSE,FALSE,FALSE
158,2016,ACS Publications,39.5,7,4,FALSE,FALSE,TRUE,FALSE,FALSE
155,2016,Elsevier,38.75,3,4,FALSE,FALSE,FALSE,FALSE,FALSE
154,2016,Elsevier,38.5,6,4,TRUE,FALSE,TRUE,FALSE,FALSE
153,2016,ACS Publications,38.25,4,4,FALSE,FALSE,FALSE,FALSE,FALSE
152,2016,Elsevier,38,3,4,FALSE,FALSE,FALSE,FALSE,FALSE
151,2016,Elsevier,37.75,7,4,FALSE,FALSE,FALSE,FALSE,FALSE
148,2016,Wiley Online Library,37,5,4,FALSE,FALSE,FALSE,FALSE,FALSE
148,2016,ACS Publications,37,6,4,FALSE,FALSE,FALSE,FALSE,TRUE
148,2016,Wiley Online Library,37,5,4,TRUE,FALSE,TRUE,FALSE,FALSE
146,2016,Elsevier,36.5,3,4,FALSE,FALSE,FALSE,FALSE,FALSE
144,2016,ACS Publications,36,7,4,FALSE,TRUE,FALSE,FALSE,FALSE
142,2016,nature.com,35.5,7,4,FALSE,TRUE,FALSE,FALSE,FALSE
136,2016,Elsevier,34,3,4,FALSE,FALSE,FALSE,FALSE,FALSE
136,2016,Elsevier,34,7,4,TRUE,FALSE,TRUE,FALSE,FALSE
134,2016,ieeexplore.ieee.org,33.5,4,4,FALSE,FALSE,FALSE,FALSE,FALSE
133,2016,ACS Publications,33.25,6,4,TRUE,FALSE,FALSE,TRUE,TRUE
132,2016,Elsevier,33,4,4,FALSE,FALSE,FALSE,FALSE,FALSE
129,2016,pubs.rsc.org,32.25,7,4,FALSE,FALSE,TRUE,FALSE,FALSE
128,2016,ACS Publications,32,6,4,FALSE,FALSE,FALSE,FALSE,TRUE
128,2016,Elsevier,32,6,4,TRUE,FALSE,FALSE,FALSE,FALSE
125,2016,Elsevier,31.25,7,4,FALSE,FALSE,TRUE,FALSE,FALSE
123,2016,Wiley Online Library,30.75,5,4,TRUE,FALSE,TRUE,FALSE,FALSE
122,2016,Wiley Online Library,30.5,6,4,FALSE,FALSE,FALSE,FALSE,FALSE
122,2016,ACS Publications,30.5,4,4,FALSE,FALSE,FALSE,FALSE,FALSE
120,2016,Elsevier,30,5,4,FALSE,TRUE,FALSE,FALSE,FALSE
120,2016,Elsevier,30,4,4,FALSE,FALSE,FALSE,FALSE,FALSE
119,2016,nature.com,29.75,6,4,TRUE,FALSE,FALSE,TRUE,TRUE
118,2016,Elsevier,29.5,2,4,FALSE,FALSE,FALSE,FALSE,FALSE
116,2016,Elsevier,29,7,4,FALSE,TRUE,FALSE,FALSE,FALSE
116,2016,pubs.rsc.org,29,8,4,FALSE,FALSE,TRUE,FALSE,TRUE
116,2016,Wiley Online Library,29,4,4,TRUE,FALSE,FALSE,FALSE,FALSE
114,2016,Elsevier,28.5,4,4,FALSE,FALSE,FALSE,FALSE,FALSE
113,2016,pubs.rsc.org,28.25,5,4,FALSE,FALSE,FALSE,FALSE,TRUE
112,2016,Elsevier,28,3,4,FALSE,FALSE,FALSE,FALSE,FALSE
111,2016,Elsevier,27.75,4,4,FALSE,FALSE,FALSE,FALSE,FALSE
110,2016,ACS Publications,27.5,6,4,FALSE,FALSE,TRUE,FALSE,FALSE
110,2016,Elsevier,27.5,7,4,TRUE,FALSE,TRUE,FALSE,TRUE
110,2016,Elsevier,27.5,7,4,TRUE,FALSE,TRUE,FALSE,FALSE
110,2016,ACS Publications,27.5,5,4,FALSE,FALSE,TRUE,FALSE,FALSE
109,2016,Elsevier,27.25,8,4,FALSE,TRUE,TRUE,FALSE,TRUE
109,2016,Elsevier,27.25,4,4,FALSE,FALSE,FALSE,FALSE,FALSE
107,2016,ACS Publications,26.75,6,4,FALSE,FALSE,TRUE,FALSE,FALSE
107,2016,nature.com,26.75,7,4,FALSE,FALSE,TRUE,FALSE,FALSE
106,2016,Elsevier,26.5,3,4,FALSE,TRUE,FALSE,FALSE,FALSE
101,2016,Wiley Online Library,25.25,5,4,FALSE,TRUE,FALSE,FALSE,FALSE
99,2016,Elsevier,24.75,6,4,FALSE,FALSE,FALSE,FALSE,FALSE
98,2016,Elsevier,24.5,6,4,FALSE,FALSE,FALSE,FALSE,FALSE
97,2016,nature.com,24.25,8,4,FALSE,FALSE,TRUE,FALSE,FALSE
94,2016,Wiley Online Library,23.5,5,4,FALSE,TRUE,TRUE,FALSE,FALSE
91,2016,ACS Publications,22.75,5,4,TRUE,FALSE,TRUE,FALSE,FALSE
90,2016,ACS Publications,22.5,3,4,TRUE,FALSE,FALSE,FALSE,FALSE
87,2016,iopscience.iop.org,21.75,5,4,TRUE,FALSE,FALSE,FALSE,TRUE
87,2016,Wiley Online Library,21.75,5,4,TRUE,FALSE,FALSE,FALSE,FALSE
86,2016,ACS Publications,21.5,3,4,TRUE,FALSE,FALSE,FALSE,TRUE
85,2016,nature.com,21.25,4,4,TRUE,FALSE,TRUE,FALSE,FALSE
84,2016,ACS Publications,21,6,4,TRUE,TRUE,FALSE,FALSE,FALSE
83,2016,researchgate.net,20.75,3,4,TRUE,FALSE,TRUE,FALSE,FALSE
82,2016,pubs.rsc.org,20.5,5,4,TRUE,FALSE,TRUE,TRUE,FALSE
81,2016,Wiley Online Library,20.25,6,4,TRUE,FALSE,FALSE,FALSE,FALSE
78,2016,Elsevier,19.5,6,4,TRUE,FALSE,FALSE,FALSE,TRUE
71,2016,ACS Publications,17.75,2,4,FALSE,FALSE,TRUE,FALSE,FALSE
71,2016,iopscience.iop.org,17.75,6,4,TRUE,FALSE,TRUE,FALSE,TRUE
67,2016,Elsevier,16.75,6,4,TRUE,FALSE,FALSE,FALSE,FALSE
66,2016,Springer,16.5,5,4,TRUE,FALSE,TRUE,TRUE,FALSE
65,2016,Wiley Online Library,16.25,2,4,FALSE,FALSE,FALSE,FALSE,TRUE
64,2016,ACS Publications,16,4,4,TRUE,FALSE,TRUE,FALSE,FALSE
63,2016,ACS Publications,15.75,6,4,FALSE,TRUE,FALSE,FALSE,FALSE
63,2016,iopscience.iop.org,15.75,3,4,TRUE,FALSE,FALSE,TRUE,FALSE
61,2016,ACS Publications,15.25,6,4,TRUE,FALSE,FALSE,FALSE,TRUE
60,2016,pubs.rsc.org,15,6,4,FALSE,FALSE,TRUE,FALSE,FALSE
60,2016,pubs.rsc.org,15,5,4,FALSE,FALSE,TRUE,FALSE,FALSE
